index,url,name,sub_title,brand,model,color,price,currency,availability,description,raw_description,avg_rating,review_count,images,available_sizes,uniq_id,scraped_at
26,https://www.nike.com/t/little-kids-jdi-hat-JzwF8x,Nike,Little Kids' JDI Hat,Nike,13018897,Black,18.0,USD,OutOfStock,"CLASSIC COMFORT.The Nike Hat is made with soft cotton twill fabric in a classic 6-panel design for comfortable coverage. The adjustable strap at the back lets little ones find a the perfect fit.Product DetailsCircumference: 19.5"" Brim length: 2.5""100% cottonHand WashImportedShown: BlackStyle: 8A2854-023","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">CLASSIC COMFORT.</b></p><br/><p>The Nike Hat is made with soft cotton twill fabric in a classic 6-panel design for comfortable coverage. The adjustable strap at the back lets little ones find a the perfect fit.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Circumference: 19.5"" Brim length: 2.5""</li><li>100% cotton</li><li>Hand Wash</li><li>Imported</li><li>Shown: Black</li><li>Style: 8A2854-023</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a364b703-76e2-460e-8126-16b5e3fd0c30/little-kids-jdi-hat-JzwF8x.png",,c853fd7a-bb00-5143-9386-37583e24898e,20/09/2022 23:38:23
27,https://www.nike.com/t/fury-mens-printed-headband-GmltrG,Nike Fury,Men's Printed Headband,Nike,14248521,Black/Smoke Grey,13.97,USD,InStock," The Nike Fury Headband features a wide design and sweat-wicking technology to help you stay dry, comfortable and focused during your workout.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Silicone grips your hair and helps keep the band in place.Product DetailsWidth: 2.5""79% polyester/14% silicone/7% spandexHand washImportedShown: Black/Smoke GreyStyle: N1003038-061","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>The Nike Fury Headband features a wide design and sweat-wicking technology to help you stay dry, comfortable and focused during your workout.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Silicone grips your hair and helps keep the band in place.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Width: 2.5""</li><li>79% polyester/14% silicone/7% spandex</li><li>Hand wash</li><li>Imported</li><li>Shown: Black/Smoke Grey</li><li>Style: N1003038-061</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/94632fe9-eeb5-41ef-9dc5-eb6ee6e81990/fury-mens-printed-headband-GmltrG.png",,7c68f3bf-2bf2-55b0-99b1-d574ba6ea53a,20/09/2022 23:38:58
28,https://www.nike.com/t/myriad-sunglasses-LjMP6s,Nike Myriad,Sunglasses,Nike,12592860,Black,69.97,USD,OutOfStock,"MAKE A STATEMENT.Bold and contemporary with a nod to vintage glamour, the Nike Myriad Sunglasses feature a durable yet lightweight frame that wears well during all your daily activities.Benefits4-base flat lens and slim profile provides everyday coverage.Product DetailsDurable, high-tension hingesLightweight, durable injected frameShown: BlackStyle: EV1153-001","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">MAKE A STATEMENT.</b></p><br/><p>Bold and contemporary with a nod to vintage glamour, the Nike Myriad Sunglasses feature a durable yet lightweight frame that wears well during all your daily activities.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>4-base flat lens and slim profile provides everyday coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Durable, high-tension hinges</li><li>Lightweight, durable injected frame</li><li>Shown: Black</li><li>Style: EV1153-001</li></ul></div>",5.0,1.0,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/teuorhvtz4yoacqebuqb/myriad-sunglasses-LjMP6s.png",,0193dc28-a869-501e-8f88-b20e43a80d9b,20/09/2022 23:39:09
29,https://www.nike.com/t/dri-fit-crucial-catch-buffalo-bills-womens-pullover-hoodie-p3NB8x,Nike Dri-FIT Crucial Catch (NFL Buffalo Bills),Women's Pullover Hoodie,Nike,14234141,Black,85.0,USD,,"LIGHTWEIGHT COVERAGE.The Nike Dri-FIT Crucial Catch (NFL Buffalo Bills) Hoodie gets you ready for game day with a nod to a great cause. It Is equipped with a front pocket for convenient storage on the go.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.The hood and adjustable drawstring help provide extra coverage.Product Details91% polyester/9% elastaneMachine washImportedShown: BlackStyle: NS5600AZU4-8UQ","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LIGHTWEIGHT COVERAGE.</b></p><br/><p>The Nike Dri-FIT Crucial Catch (NFL Buffalo Bills) Hoodie gets you ready for game day with a nod to a great cause. It Is equipped with a front pocket for convenient storage on the go.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>The hood and adjustable drawstring help provide extra coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>91% polyester/9% elastane</li><li>Machine wash</li><li>Imported</li><li>Shown: Black</li><li>Style: NS5600AZU4-8UQ</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/22a5a49a-427c-4923-ab54-38ec9e04d6d8/dri-fit-crucial-catch-buffalo-bills-womens-pullover-hoodie-p3NB8x.png",,dc43a48d-3767-5991-9608-f5ef49c4c9d8,20/09/2022 23:39:10
30,https://www.nike.com/t/air-force-1-lv8-utility-big-kids-shoes-hj36Vc,Nike Air Force 1 LV8 Utility,Big Kids' Shoes,Nike,12377334,White/Black/Tour Yellow/White,76.97,USD,InStock,"LEGENDARY SNEAKER FOR A LEGENDARY STRIDE.With a nod to the 1982 classic, the Nike Air Force 1 LV8 Utility keeps you looking fresh off the court in premium leather.BenefitsReal and synthetic leather elevates the look of the '82 classic.Encapsulated Air-Sole unit cushions your step.Rubber outsole with pivot point is the same as the original.Perforations help enhance ventilation.Shown: White/Black/Tour Yellow/WhiteStyle: AR1708-100","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LEGENDARY SNEAKER FOR A LEGENDARY STRIDE.</b></p><br/><p>With a nod to the 1982 classic, the Nike Air Force 1 LV8 Utility keeps you looking fresh off the court in premium leather.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Real and synthetic leather elevates the look of the '82 classic.</li><li>Encapsulated Air-Sole unit cushions your step.</li><li>Rubber outsole with pivot point is the same as the original.</li><li>Perforations help enhance ventilation.</li><li>Shown: White/Black/Tour Yellow/White</li><li>Style: AR1708-100</li></ul></div>",,,,W 5.5 / 4Y | W 6 / 4.5Y | W 6.5 / 5Y,c6ea8003-c9ff-5902-81d1-239036cb5784,20/09/2022 23:39:29
31,https://www.nike.com/t/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n,Chelsea FC Strike,Men's Nike Dri-FIT Soccer Track Jacket,Nike,13921844,Rush Blue/College Navy/White,90.0,USD,InStock,"ELEVATE YOUR TRAINING.The Chelsea FC Strike Track Jacket has design details specifically tailored for soccer’s rising stars. A slim, streamlined fit ensures that nothing comes between you and the ball, and sweat-wicking fabric helps keep you cool and composed while fine-tuning your skills.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Side pockets let you store your essentials.Product DetailsSlim fit for a tailored feel100% polyesterMachine washImportedShown: Rush Blue/College Navy/WhiteStyle: DJ8533-495","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">ELEVATE YOUR TRAINING.</b></p><br/><p>The Chelsea FC Strike Track Jacket has design details specifically tailored for soccer’s rising stars. A slim, streamlined fit ensures that nothing comes between you and the ball, and sweat-wicking fabric helps keep you cool and composed while fine-tuning your skills.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Side pockets let you store your essentials.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Slim fit for a tailored feel</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Rush Blue/College Navy/White</li><li>Style: DJ8533-495</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/31d0b554-f08d-4d96-9e77-23aca9301e36/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0f557c24-d910-4bdf-9ec4-6dd227b719bc/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d83b0d77-7f6a-4308-bc19-58ae1eb21470/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7d73273c-7c6c-411d-ac61-5d80cf5537ec/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png",S | M | L | XL | 2XL | 3XL,4a78cb68-fb63-53bd-b33d-b0ae4b4c63ae,20/09/2022 23:39:53
32,https://www.nike.com/t/boston-red-sox-womens-replica-baseball-jersey-T3tlwS,MLB Boston Red Sox,Women's Replica Baseball Jersey,Nike,13731579,Midnight Navy,115.0,USD,OutOfStock,LOYALTY TO YOUR TEAM.The MLB Boston Red Sox Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.Product Details100% polyesterMachine washImportedShown: Midnight NavyStyle: T773BQNBBQ-XVB,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LOYALTY TO YOUR TEAM.</b></p><br/><p>The MLB Boston Red Sox Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Midnight Navy</li><li>Style: T773BQNBBQ-XVB</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/83cb4486-b4d7-4ac2-a359-c5f24ce56f43/boston-red-sox-womens-replica-baseball-jersey-T3tlwS.png",,9aeb3a7b-0820-540d-8618-e2d05ea38084,20/09/2022 23:40:11
33,https://www.nike.com/t/arizona-diamondbacks-city-connect-mens-replica-baseball-jersey-8pr3TS,MLB Arizona Diamondbacks City Connect,Men's Replica Baseball Jersey,Nike,13838146,Team Gold,135.0,USD,OutOfStock,LOYALTY TO YOUR CITY.The MLB Arizona Diamondbacks City Connect Jersey helps deliver a comfortable fit with its polyester material. It features an authentic design dedicated to the Valley of the Sun to help give you an exclusive look on game day.Product Details100% polyesterMachine washImportedShown: Team GoldStyle: T770DKC2DKS-KMJ,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LOYALTY TO YOUR CITY.</b></p><br/><p>The MLB Arizona Diamondbacks City Connect Jersey helps deliver a comfortable fit with its polyester material. It features an authentic design dedicated to the Valley of the Sun to help give you an exclusive look on game day.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Team Gold</li><li>Style: T770DKC2DKS-KMJ</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/2c8c1994-c74f-4847-9937-4fa9882c3523/arizona-diamondbacks-city-connect-mens-replica-baseball-jersey-8pr3TS.png",,6e9939f3-810e-5c27-8302-70dffa874c8a,20/09/2022 23:40:44
34,https://www.nike.com/t/max-90-gonzaga-mens-long-sleeve-t-shirt-cPntKQ,Nike College Max 90 (Gonzaga),Men's Long-Sleeve T-Shirt,Nike,13915840,White,26.97,USD,InStock," Show your team loyalty in this long-sleeve Gonzaga tee. It has proud Bulldogs graphics on soft cotton fabric that helps keep you comfortable—on game day and any other day.BenefitsDropped shoulders, longer sleeves and a roomy fit through the body and hips give the Max 90 silhouette a relaxed and casual look.Everyday cotton fabric feels soft and lightweight.Product DetailsRibbed collar and cuffs100% cottonMachine washImportedShown: WhiteStyle: DQ0753-100","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Show your team loyalty in this long-sleeve Gonzaga tee. It has proud Bulldogs graphics on soft cotton fabric that helps keep you comfortable—on game day and any other day.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Dropped shoulders, longer sleeves and a roomy fit through the body and hips give the Max 90 silhouette a relaxed and casual look.</li><li>Everyday cotton fabric feels soft and lightweight.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Ribbed collar and cuffs</li><li>100% cotton</li><li>Machine wash</li><li>Imported</li><li>Shown: White</li><li>Style: DQ0753-100</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6b6b2ec4-2d30-44ac-9db5-bd2a5661bd56/max-90-gonzaga-mens-long-sleeve-t-shirt-cPntKQ.png",,ecf083dd-bc26-5ee9-b1f1-3e07d7a91bd6,20/09/2022 23:41:12
35,https://www.nike.com/t/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh,Nike Dri-FIT,Toddler T-Shirt and Shorts Set,Nike,12965653,Multi-Color,36.0,USD,OutOfStock,"FUN, EASY, DRY.The Nike Dri-FIT Set includes a sweat-wicking T-shirt and matching knit shorts for a sporty ensemble that's ready for play.BenefitsDri-FIT technology helps keep little ones dry and comfortable.Knit fabric is soft and comfortable.Product Details100% polyesterMachine WashImportedShown: Multi-ColorStyle: 76G104-GAE","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">FUN, EASY, DRY.</b></p><br/><p>The Nike Dri-FIT Set includes a sweat-wicking T-shirt and matching knit shorts for a sporty ensemble that's ready for play.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Dri-FIT technology helps keep little ones dry and comfortable.</li><li>Knit fabric is soft and comfortable.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine Wash</li><li>Imported</li><li>Shown: Multi-Color</li><li>Style: 76G104-GAE</li></ul></div>",5.0,1.0,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4ea280f3-bb60-4791-baef-40e2fc2f8c9f/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6e685aee-88a8-4722-a58f-146d8c75b650/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cfdb5d60-5d69-41dc-bbf4-b971a3e26f9e/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/db300623-57a0-4e2a-91a7-90af2635b212/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png",,61edafb8-c084-5114-a655-6b23f1484c28,20/09/2022 23:41:19
36,https://www.nike.com/t/therma-crucial-catch-atlanta-falcons-mens-pullover-hoodie-9WWwcb,Nike Therma Crucial Catch (NFL Atlanta Falcons),Men's Pullover Hoodie,Nike,14233709,Black,85.0,USD,InStock,"WARM, BREATHABLE FLEECE.The Nike Therma Crucial Catch (NFL Atlanta Falcons) Hoodie is built with sweat-wicking fleece to help manage your body’s natural heat and keep you warm. The chest is designed with the Crucial Catch pattern and logo to help strengthen the support of a great cause.BenefitsNike Therma fabric helps keep you warm.The hood and adjustable drawstring help provide extra coverage.Product DetailsFront pocket100% polyesterMachine washImportedShown: BlackStyle: NS5700AZU2-8UP","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">WARM, BREATHABLE FLEECE.</b></p><br/><p>The Nike Therma Crucial Catch (NFL Atlanta Falcons) Hoodie is built with sweat-wicking fleece to help manage your body’s natural heat and keep you warm. The chest is designed with the Crucial Catch pattern and logo to help strengthen the support of a great cause.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Therma fabric helps keep you warm.</li><li>The hood and adjustable drawstring help provide extra coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Front pocket</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Black</li><li>Style: NS5700AZU2-8UP</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7efce24d-03f5-43b7-a0da-85445add781c/therma-crucial-catch-atlanta-falcons-mens-pullover-hoodie-9WWwcb.png",S | M | L | XL | 2XL,79509588-d42f-5d91-b35f-ea29aac807d0,20/09/2022 23:41:44
37,https://www.nike.com/t/zion-2-mens-basketball-shoes-NlS7lv,Zion 2,Men's Basketball Shoes,Nike,14027597,Flax/Sesame/Fauna Brown/Muslin,119.97,USD,InStock," Channel your skills in footwear designed for Zion Williamson and built for ballers at any level. An adjustable strap up top helps lock your foot in while an Air-Sole unit and firm midsole support high-paced play. Make it your number 1 pick for the court.BenefitsNike Air-Sole unit provides lightweight cushioning.Zoom Air cushioning under the forefoot provides springy, responsive support.Textile and synthetic leather in the upper provide structure and durability.Foam midsole adds responsive cushioning.Padded collar wraps your ankle with a soft touch.Rubber tread gives you durable traction.Product DetailsZion Williamson's name displayed on the tongue and outsoleAdjustable strap over laces for a secure fitJumpman logo on sidePlastic shank at midsole for stabilizationShown: Flax/Sesame/Fauna Brown/MuslinStyle: DV3462-212","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Channel your skills in footwear designed for Zion Williamson and built for ballers at any level. An adjustable strap up top helps lock your foot in while an Air-Sole unit and firm midsole support high-paced play. Make it your number 1 pick for the court.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Air-Sole unit provides lightweight cushioning.</li><li>Zoom Air cushioning under the forefoot provides springy, responsive support.</li><li>Textile and synthetic leather in the upper provide structure and durability.</li><li>Foam midsole adds responsive cushioning.</li><li>Padded collar wraps your ankle with a soft touch.</li><li>Rubber tread gives you durable traction.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Zion Williamson's name displayed on the tongue and outsole</li><li>Adjustable strap over laces for a secure fit</li><li>Jumpman logo on side</li><li>Plastic shank at midsole for stabilization</li><li>Shown: Flax/Sesame/Fauna Brown/Muslin</li><li>Style: DV3462-212</li></ul></div>",4.7,3.0,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a411221b-097a-4a09-abce-502d02e0b873/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4c664c3f-7389-4bee-9f6a-0fa05ff6b752/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/dca71dc5-c84f-4680-be80-a49115897531/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5801372e-9829-424e-ba4a-288453edbec0/zion-2-mens-basketball-shoes-NlS7lv.png",8,7a8a3b52-8ecd-5cd0-ac43-fa133713b908,20/09/2022 23:41:55
38,https://www.nike.com/t/jordan-little-kids-hoodie-1rSLKH,Jordan,Little Kids' Hoodie,Nike,14204603,Atmosphere,33.97,USD,InStock,"SUPER COZY AND ROOMY.Snuggle up with the Jordan Fleece Hoodie. This pullover is made with all the coziness of supersoft fabric to keep kiddos comfy on their next adventure.BenefitsLightweight fleece feels super soft and fuzzy on the inside.Ribbed cuffs stretch to hold in warmth.Hood for added coverage.Front pocket for easy stashing.Product DetailsLoose fit for a roomy feel57% Cotton, 38% Polyester, 5% ElastaneMachine washImportedShown: AtmosphereStyle: 35B324-X24","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">SUPER COZY AND ROOMY.</b></p><br/><p>Snuggle up with the Jordan Fleece Hoodie. This pullover is made with all the coziness of supersoft fabric to keep kiddos comfy on their next adventure.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Lightweight fleece feels super soft and fuzzy on the inside.</li><li>Ribbed cuffs stretch to hold in warmth.</li><li>Hood for added coverage.</li><li>Front pocket for easy stashing.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Loose fit for a roomy feel</li><li>57% Cotton, 38% Polyester, 5% Elastane</li><li>Machine wash</li><li>Imported</li><li>Shown: Atmosphere</li><li>Style: 35B324-X24</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/21ea7f99-4ff9-4039-8a52-d42480ba5f0c/jordan-little-kids-hoodie-1rSLKH.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/30873119-aff1-49c4-b757-bbd210442291/jordan-little-kids-hoodie-1rSLKH.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/9a6975ae-1fa3-4c85-b01f-02d15b483e08/jordan-little-kids-hoodie-1rSLKH.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0c0582c8-53c8-4e03-b001-c679e6385300/jordan-little-kids-hoodie-1rSLKH.png",4 | 5 | 6 | 6X,4ecd1db6-078e-5984-9bd2-f60d24a9f003,20/09/2022 23:42:19
39,https://www.nike.com/t/dri-fit-sideline-velocity-lockup-buffalo-bills-womens-t-shirt-Qnkls2,Nike Dri-FIT Sideline Velocity Lockup (NFL Buffalo Bills),Women's T-Shirt,Nike,1000133913,Royal,40.0,USD,InStock,"EXCEPTIONAL COMFORT.The Nike Dri-FIT Sideline Velocity Lockup (NFL Buffalo Bills) T-Shirt combines sweat-wicking technology with a bold team design to help give you a reliable look and feel while on the move.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.Jersey fabric has a soft, lightweight feel.Product Details100% polyesterMachine washImportedShown: RoyalStyle: NS184DA81-63S","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">EXCEPTIONAL COMFORT.</b></p><br/><p>The Nike Dri-FIT Sideline Velocity Lockup (NFL Buffalo Bills) T-Shirt combines sweat-wicking technology with a bold team design to help give you a reliable look and feel while on the move.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>Jersey fabric has a soft, lightweight feel.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Royal</li><li>Style: NS184DA81-63S</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f94d221b-1e76-4cbf-9e87-ec97eb82b9bf/dri-fit-sideline-velocity-lockup-buffalo-bills-womens-t-shirt-Qnkls2.png",XS (0–2),eea98b83-9e4f-533a-bcd2-6eaa1f8f705f,20/09/2022 23:42:33
40,https://www.nike.com/t/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV,Jordan,Little Kids' T-Shirt and Shorts Set,Nike,14285325,Light Smoke Grey,34.97,USD,InStock,"COMFORT MEETS ITS MATCH.The Jordan T-Shirt and Shorts Set includes a soft T-Shirt and matching shorts for an easy everyday outfit.BenefitsThe t-shirt is made with soft, knit fabric.Shorts have a stretch waistband for a comfortable fit.Product DetailsStandard fit for a relaxed, easy feel.T-Shirt: 60% Cotton, 40% Polyester. Shorts: 100% PolyesterMachine WashImportedShown: Light Smoke GreyStyle: 85B316-G6U","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">COMFORT MEETS ITS MATCH.</b></p><br/><p>The Jordan T-Shirt and Shorts Set includes a soft T-Shirt and matching shorts for an easy everyday outfit.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>The t-shirt is made with soft, knit fabric.</li><li>Shorts have a stretch waistband for a comfortable fit.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Standard fit for a relaxed, easy feel.</li><li>T-Shirt: 60% Cotton, 40% Polyester. Shorts: 100% Polyester</li><li>Machine Wash</li><li>Imported</li><li>Shown: Light Smoke Grey</li><li>Style: 85B316-G6U</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a9d7f4bc-ba6e-43ca-8ab8-c64fa6b3038e/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/2441465a-c1aa-45b8-ab7c-40eec759bfdd/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/454793dd-50f6-4eb6-98e2-a9585eae45e4/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/840ad00c-f262-4730-833f-8f42ae54a864/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV.png",4 | 6 | 7,c5b7ce85-8c30-5e02-ab83-4d3f214caf6d,20/09/2022 23:42:40
41,https://www.nike.com/t/air-max-90-se-mens-shoes-2C5LfX,Nike Air Max 90 SE,Men's Shoes,Nike,13823256,Black/Scream Green/Summit White/Obsidian,119.97,USD,InStock,"COMFORT AND HERITAGE.Max Air changed the game in ’87. Now, we honor its emerald anniversary (35 years!) with the Nike Air Max 90 SE. Emerald graphics and colors highlight this big landmark, while its classic Waffle outsole and exposed Air cushioning keep you living the legacy in comfort.BenefitsOriginally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning.Padded, low-top collar looks sleek and feels comfortable.Rubber Waffle outsole adds a heritage look, traction and durability.Stitched overlays and plastic accents on the heel and eyestays add durability, comfort and an iconic look.Product DetailsFoam midsole for a soft feelShown: Black/Scream Green/Summit White/ObsidianStyle: DN4155-001Nike Air Max OriginsRevolutionary Air technology first made its way into Nike footwear in 1978. In 1987, the Air Max 1 debuted with visible Air technology in its heel, allowing fans more than just the feel of Air cushioning—suddenly they could see it. Since then, next-generation Air Max shoes have become a hit with athletes and collectors by offering striking color combinations and reliable, lightweight cushioning.","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">COMFORT AND HERITAGE.</b></p><br/><p>Max Air changed the game in ’87. Now, we honor its emerald anniversary (35 years!) with the Nike Air Max 90 SE. Emerald graphics and colors highlight this big landmark, while its classic Waffle outsole and exposed Air cushioning keep you living the legacy in comfort.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Originally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning.</li><li>Padded, low-top collar looks sleek and feels comfortable.</li><li>Rubber Waffle outsole adds a heritage look, traction and durability.</li><li>Stitched overlays and plastic accents on the heel and eyestays add durability, comfort and an iconic look.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Foam midsole for a soft feel</li><li>Shown: Black/Scream Green/Summit White/Obsidian</li><li>Style: DN4155-001</li></ul><br/><p><b class=""headline-5"">Nike Air Max Origins</b></p><p>Revolutionary Air technology first made its way into Nike footwear in 1978. In 1987, the Air Max 1 debuted with visible Air technology in its heel, allowing fans more than just the feel of Air cushioning—suddenly they could see it. Since then, next-generation Air Max shoes have become a hit with athletes and collectors by offering striking color combinations and reliable, lightweight cushioning.</p><br/></div>",4.8,31.0,,6 | 6.5 | 7 | 7.5 | 8 | 8.5 | 9 | 10,6c7b320c-62d9-5d18-85b7-1eb79497a642,20/09/2022 23:42:42
